id,ticket,symbol,order_type,volume,open_price,close_price,open_time,close_time,profit,swap,commission,stop_loss,take_profit,strategy,is_closed,comment,engine_version,strategy_version,data_group,requested_price,slippage_pips
292,56397949865,USDCHF,SELL,1.0,0.78456,0.78436,2026-04-27 07:05:22.135899,2026-04-27 11:11:17.000000,25.5,0.0,0.0,0.78729,0.78138,ml_filtered_sma,1,"SMA20 x SMA50 SELL, RSI=43.1",2.4,1.0,,,
293,56403738547,GBPUSD,SELL,1.0,1.35556,1.35754,2026-04-27 14:05:08.435135,2026-04-27 15:17:08.000000,-198.0,0.0,0.0,1.35754,1.35123,stop_hunt_reversal,1,Stop Hunt SELL | HIGH sweep +4.4 pips | RSI=66.7 ATR=0.00126 Swing H=1.35574 L=1.34902,2.4,1.0,,,
294,56404732372,USDCAD,BUY,1.0,1.36069,1.36089,2026-04-27 15:05:06.851086,2026-04-27 16:53:29.000000,14.7,0.0,0.0,1.35924,1.36254,bollinger_bounce,1,BB bounce BUY | BB_pos=0.06 RSI=21.9 BBW=0.0071 BBW_avg_ratio=1.74,2.4,2.0,,,
295,56407548372,AUDUSD,SELL,1.0,0.7188,0.7186,2026-04-27 17:05:12.164119,2026-04-27 20:23:09.000000,20.0,0.0,0.0,0.72134,0.71742,stop_hunt_reversal,1,Stop Hunt SELL | HIGH sweep +4.3 pips | RSI=69.4 ATR=0.00098 Swing H=0.71902 L=0.71305,2.4,1.0,,,
296,56410385196,XAUUSD,SELL,1.0,4670.65,4651.38,2026-04-27 19:05:11.214700,2026-04-28 08:06:32.000000,1922.4,0.0,0.0,4702.26531,4651.38048,ml_direct,1,ML Direct SELL | conf=63.2% [SELL=63.2% NO=9.4% BUY=27.4%],2.4,1.0,,,
297,56411246561,XAUUSD,SELL,1.0,4674.64,4695.94,2026-04-27 20:05:10.436846,2026-04-28 03:01:40.000000,-2134.6,0.0,0.0,4695.93638,4648.32089,ml_direct,1,ML Direct SELL | conf=62.7% [SELL=62.7% NO=9.6% BUY=27.7%],2.4,1.0,,,
298,56412151980,XAUUSD,SELL,1.0,4680.19,4654.5,2026-04-27 21:05:07.271991,2026-04-28 08:06:31.000000,2563.4,0.0,0.0,4702.13187,4654.50449,ml_direct,1,ML Direct SELL | conf=61.7% [SELL=61.7% NO=9.6% BUY=28.7%],2.4,1.0,,,
299,56413984285,XAUUSD,SELL,1.0,4698.07,4675.38,2026-04-28 03:05:12.886990,2026-04-28 04:57:12.000000,2268.0,0.0,0.0,4717.81853,4675.37671,ml_direct,1,ML Direct SELL | conf=59.8% [SELL=59.8% NO=10.6% BUY=29.6%],2.4,1.0,,,
300,56414982957,XAUUSD,SELL,1.0,4673.09,4673.08,2026-04-28 05:05:10.423803,2026-04-28 06:07:30.000000,2.0,0.0,0.0,4692.78792,4648.91744,ml_direct,1,ML Direct SELL | conf=65.9% [SELL=65.9% NO=8.7% BUY=25.4%],2.4,1.0,,,
301,56415897160,XAUUSD,SELL,1.0,4667.81,4645.54,2026-04-28 07:05:10.462142,2026-04-28 08:30:26.000000,2227.0,0.0,0.0,4687.24956,4645.54218,ml_direct,1,ML Direct SELL | conf=57.1% [SELL=57.1% NO=8.8% BUY=34.1%],2.4,1.0,,,
302,56417706229,GBPUSD,SELL,1.0,1.35185,1.35165,2026-04-28 09:05:13.135444,2026-04-28 09:27:09.000000,20.0,0.0,0.0,1.35346,1.34816,asia_breakout,1,Asia Breakout SELL | Asia H=1.35411 L=1.35206 Range=20p | RSI=41.3 ATR=0.00106,2.4,1.0,,,
303,56417707101,USDCHF,BUY,1.0,0.78758,0.78778,2026-04-28 09:05:15.316566,2026-04-28 09:25:15.000000,25.39,0.0,0.0,0.78519,0.78987,asia_breakout,1,Asia Breakout BUY | Asia H=0.78684 L=0.78390 Range=29p | RSI=66.3 ATR=0.00075,2.4,1.0,,,
304,56418660485,XAUUSD,SELL,1.0,4637.56,4628.24,2026-04-28 10:05:25.345452,2026-04-28 11:30:16.000000,928.0,0.0,0.0,4652.66635,4602.60259,ml_direct,1,ML Direct SELL | conf=57.3% [SELL=57.3% NO=7.4% BUY=35.4%],2.4,1.0,,,
305,56418661330,AUDUSD,BUY,1.0,0.71682,0.71703,2026-04-28 10:05:27.665248,2026-04-28 10:26:47.000000,20.0,0.0,0.0,0.71544,0.71872,stop_hunt_reversal,1,Stop Hunt BUY | LOW sweep +3.1 pips | RSI=46.5 ATR=0.00082 Swing H=0.71998 L=0.71735,2.4,1.0,,,
306,56418661811,USDCHF,BUY,1.0,0.78934,0.78957,2026-04-28 10:05:29.847398,2026-04-28 12:47:07.000000,25.33,0.0,0.0,0.78674,0.79192,asia_breakout,1,Asia Breakout BUY | Asia H=0.78686 L=0.78390 Range=30p | RSI=75.1 ATR=0.00083,2.4,1.0,,,
307,56421619895,GBPUSD,SELL,1.0,1.3492199999999999,1.3490199999999999,2026-04-28 13:05:11.152200,2026-04-28 13:20:41.000000,20.0,0.0,0.0,1.35102,1.34527,ml_filtered_sma,1,"SMA20 x SMA50 SELL, RSI=32.2",2.4,1.0,,,
308,56421620484,USDJPY,BUY,1.0,159.565,159.585,2026-04-28 13:05:13.816316,2026-04-28 13:41:41.000000,12.53,0.0,0.0,159.31186,160.17334,ml_filtered_sma,1,"SMA20 x SMA50 BUY, RSI=57.6",2.4,1.0,,,
309,56421620963,XAUUSD,SELL,1.0,4608.81,4608.78,2026-04-28 13:05:16.302885,2026-04-28 14:02:15.000000,2.0,0.0,0.0,4637.79216,4584.96415,ml_direct,1,ML Direct SELL | conf=56.1% [SELL=56.1% NO=7.4% BUY=36.5%],2.4,1.0,,,
310,56422534331,XAUUSD,BUY,1.0,4604.55,4580.21,2026-04-28 14:05:30.723437,2026-04-28 14:37:04.000000,-2439.0,0.0,0.0,4580.20539,4631.52205,bollinger_bounce,1,BB bounce BUY | BB_pos=0.06 RSI=21.7 BBW=0.0266 BBW_avg_ratio=1.62,2.4,2.0,,,
311,56422535120,USDCAD,SELL,1.0,1.36615,1.36829,2026-04-28 14:05:32.898480,2026-04-28 17:47:19.000000,-156.4,0.0,0.0,1.36829,1.36498,bollinger_bounce,1,BB bounce SELL | BB_pos=0.98 RSI=63.5 BBW=0.0041 BBW_avg_ratio=0.85,2.4,2.0,,,
312,56422535859,USDCHF,SELL,1.0,0.78961,0.78941,2026-04-28 14:05:35.164291,2026-04-28 18:32:14.000000,25.34,0.0,0.0,0.79232,0.7863,stop_hunt_reversal,1,Stop Hunt SELL | HIGH sweep +3.7 pips | RSI=70.7 ATR=0.00096 Swing H=0.78972 L=0.78307,2.4,1.0,,,
313,56424325996,EURUSD,BUY,1.0,1.16792,1.16941,2026-04-28 15:05:06.765423,2026-04-28 15:55:07.000000,149.0,0.0,0.0,1.16467,1.17293,bollinger_bounce,1,BB bounce BUY | BB_pos=0.00 RSI=29.8 BBW=0.0050 BBW_avg_ratio=1.23,2.4,2.0,,,
314,56425848782,AUDUSD,BUY,1.0,0.71648,0.71668,2026-04-28 16:05:16.459782,2026-04-28 16:30:07.000000,20.0,0.0,0.0,0.71324,0.71734,bollinger_bounce,1,BB bounce BUY | BB_pos=0.03 RSI=39.0 BBW=0.0060 BBW_avg_ratio=1.30,2.4,2.0,,,
315,56427299096,XAUUSD,SELL,1.0,4567.16,4567.05,2026-04-28 17:05:09.536959,2026-04-28 17:48:00.000000,2.0,0.0,0.0,4609.44728,4540.61817,ml_direct,1,ML Direct SELL | conf=55.4% [SELL=55.4% NO=7.4% BUY=37.2%],2.4,1.0,,,
316,56429829608,USDCAD,SELL,1.0,1.36743,1.37032,2026-04-28 19:05:09.193539,2026-04-29 16:47:13.000000,-211.19,0.0,0.0,1.37032,1.36622,bollinger_bounce,1,BB bounce SELL | BB_pos=0.87 RSI=63.2 BBW=0.0062 BBW_avg_ratio=1.43,2.4,2.0,,,
317,56431735932,XAUUSD,SELL,1.0,4593.76,4593.76,2026-04-28 21:05:10.913607,2026-04-29 02:55:36.000000,-2.5999999999999996,0.0,0.0,4626.94601,4561.56466,ml_direct,1,ML Direct SELL | conf=55.1% [SELL=55.1% NO=8.4% BUY=36.5%],2.4,1.0,,,
318,56468583948,USDCHF,BUY,1.0,0.78224,0.78244,2026-04-30 20:05:04.498515,2026-05-01 09:07:52.000000,25.689999999999998,0.0,0.0,0.77829,0.78792,rsi_reversal,1,"RSI reversal BUY | RSI=24.4 (prev=23.5, 2bars=21.2) price_confirm=yes",2.4,1.1,,,
319,56478463869,USDJPY,BUY,1.0,156.592,156.611,2026-05-01 14:05:05.852290,2026-05-01 16:50:52.000000,12.77,0.0,0.0,155.98127,158.08385,ml_direct,1,ML Direct BUY | conf=55.2% [SELL=35.3% NO=9.5% BUY=55.2%],2.4,1.0,,,
320,56511431194,USDJPY,BUY,1.0,157.239,157.537,2026-05-05 06:05:19.984430,2026-05-05 12:30:37.000000,189.16,0.0,0.0,156.90823,158.03095,ml_direct,1,ML Direct BUY | conf=59.3% [SELL=23.8% NO=16.9% BUY=59.3%],2.4,1.0,,,
321,56511827574,USDJPY,BUY,1.0,157.263,157.537,2026-05-05 07:05:05.467181,2026-05-05 12:30:37.000000,173.93,0.0,0.0,156.95015,158.01011,ml_direct,1,ML Direct BUY | conf=60.9% [SELL=24.2% NO=14.9% BUY=60.9%],2.4,1.0,,,
322,56512333858,USDJPY,BUY,1.0,157.271,157.537,2026-05-05 08:05:05.255894,2026-05-05 12:30:37.000000,168.85,0.0,0.0,156.97685,157.99586,ml_direct,1,ML Direct BUY | conf=60.8% [SELL=25.2% NO=14.0% BUY=60.8%],2.4,1.0,,,
323,56546244452,USDJPY,BUY,1.0,156.33,156.35,2026-05-07 01:05:06.716095,2026-05-07 03:11:14.000000,12.79,0.0,0.0,155.91943,157.30743,ml_direct,1,ML Direct BUY | conf=57.1% [SELL=27.3% NO=15.7% BUY=57.1%],2.4,1.0,,,
324,56664674328,GBPUSD,SELL,1.0,1.33752,1.33556,2026-05-15 06:05:06.136788,2026-05-15 09:08:22.000000,196.0,0.0,0.0,1.3399,1.33218,ml_direct,1,ML Direct SELL | conf=55.9% [SELL=55.9% NO=18.7% BUY=25.4%],2.4,1.0,,1.33752,0.1
325,56665170555,GBPUSD,SELL,1.0,1.3372,1.33556,2026-05-15 07:05:06.901674,2026-05-15 09:08:22.000000,164.0,0.0,0.0,1.33948,1.33206,ml_direct,1,ML Direct SELL | conf=59.6% [SELL=59.6% NO=14.7% BUY=25.7%],2.4,1.0,,1.3372,0.0
326,56665844588,GBPUSD,SELL,1.0,1.33616,1.33556,2026-05-15 08:05:05.717351,2026-05-15 09:08:22.000000,60.0,0.0,0.0,1.33844,1.3311,ml_direct,1,ML Direct SELL | conf=58.1% [SELL=58.1% NO=12.9% BUY=29.0%],2.4,1.0,,1.33616,0.1
327,56668116118,GBPUSD,SELL,1.0,1.3355000000000001,1.3353,2026-05-15 10:05:07.835176,2026-05-15 11:43:30.000000,20.0,0.0,0.0,1.33799,1.3299,ml_direct,1,ML Direct SELL | conf=56.9% [SELL=56.9% NO=12.7% BUY=30.3%],2.4,1.0,,1.33551,0.0
328,56674926949,USDCHF,BUY,1.0,0.78644,0.78664,2026-05-15 16:05:04.557581,2026-05-15 16:10:21.000000,25.42,0.0,0.0,0.78325,0.79006,macd_crossover,1,MACD crossover BUY | MACD=0.00087 Signal=0.00086 Hist=0.00001 | EMA50=0.78346 EMA200=0.78175,2.4,2.0,,0.78648,0.1
329,56711232650,GBPUSD,SELL,1.0,1.33918,1.34172,2026-05-19 10:05:03.894292,2026-05-19 15:29:12.000000,-254.0,0.0,0.0,1.34172,1.33343,ml_direct,1,ML Direct SELL | conf=56.3% [SELL=56.3% NO=9.3% BUY=34.4%],2.4,1.0,,1.3391899999999999,0.1
330,56713198549,GBPUSD,SELL,1.0,1.3394300000000001,1.34186,2026-05-19 12:05:04.723459,2026-05-19 15:29:15.000000,-243.0,0.0,0.0,1.34186,1.3339,ml_direct,1,ML Direct SELL | conf=56.1% [SELL=56.1% NO=9.2% BUY=34.7%],2.4,1.0,,1.33942,0.1
